study_name	variable_name	type	category
WSC	ho_score	numeric	continuous
WSC	ess	numeric	continuous
WSC	tso	numeric	continuous
WSC	agency	numeric	continuous
WSC	headcm	numeric	continuous
WSC	heightcm	numeric	continuous
WSC	hip_girth1	numeric	continuous
WSC	hip_girth2	numeric	continuous
WSC	hipgirthm	numeric	continuous
WSC	neck_girth1	numeric	continuous
WSC	neck_girth2	numeric	continuous
WSC	neckgirthm	numeric	continuous
WSC	q24a_s1	numeric	continuous
WSC	q24b_s1	numeric	continuous
WSC	q25_s1	numeric	continuous
WSC	q26a_s1	numeric	continuous
WSC	q26a_s2	numeric	continuous
WSC	q26b_s2	numeric	continuous
WSC	q26_s1	numeric	continuous
WSC	q27_s2	numeric	continuous
WSC	q38a_s3	numeric	continuous
WSC	q38b_s3	numeric	continuous
WSC	q39_s3	numeric	continuous
WSC	waist_girth1	numeric	continuous
WSC	waist_girth2	numeric	continuous
WSC	waistgirthm	numeric	continuous
WSC	waisthip	numeric	continuous
ABC	nsrr_ahi_hp3r_aasm15	numeric	continuous
ABC	nsrr_ahi_hp4u_aasm15	numeric	continuous
ABC	nsrr_ttldursp_f1	numeric	continuous
ABC	ahi_ap0uhp3x4u_f1t1	numeric	continuous
ABC	pctdursp_salt90_f1t1	numeric	continuous
ABC	ttldursp_f1t1	numeric	continuous
ABC	bloods_datetest	numeric	continuous
ABC	ahi_ap0uhp3x3r_f1t1	numeric	continuous
ABC	cahi_ca0uhp3x3r_f1t1	numeric	continuous
ABC	cahi_ca0uhp3x4u_f1t1	numeric	continuous
ABC	oahi_oa0uhp3x3r_f1t1	numeric	continuous
ABC	oahi_oa0uhp3x4u_f1t1	numeric	continuous
ABC	pctdursp_s1_f1t1	numeric	continuous
ABC	pctdursp_s2_f1t1	numeric	continuous
ABC	pctdursp_s3_f1t1	numeric	continuous
ABC	pctdursp_salt75_f1t1	numeric	continuous
ABC	pctdursp_salt80_f1t1	numeric	continuous
ABC	pctdursp_salt85_f1t1	numeric	continuous
ABC	pctdursp_sr_f1t1	numeric	continuous
ANSWERS	age	numeric	continuous
ANSWERS	si_lf_severity	numeric	continuous
APOE	nsrr_pctdursp_s1	numeric	continuous
APOE	nsrr_pctdursp_s2	numeric	continuous
APOE	nsrr_pctdursp_s3	numeric	continuous
APOE	nsrr_pctdursp_sr	numeric	continuous
APOE	nsrr_tib_f1	numeric	continuous
APOE	nsrr_tst_f1	numeric	continuous
APOE	nsrr_ttleffsp_f1	numeric	continuous
APOE	pct_rem	numeric	continuous
APOE	pct_s1	numeric	continuous
APOE	pct_s2	numeric	continuous
APOE	pct_s3	numeric	continuous
APOE	sleep_efficiency	numeric	continuous
APOE	tib	numeric	continuous
APOE	tst	numeric	continuous
APPLES	nsrr_pctdursp_s1	numeric	continuous
APPLES	nsrr_pctdursp_s2	numeric	continuous
APPLES	nsrr_pctdursp_s3	numeric	continuous
APPLES	nsrr_pctdursp_sr	numeric	continuous
APPLES	nsrr_ttldursp_f1	numeric	continuous
APPLES	nsrr_ttldurws_f1	numeric	continuous
APPLES	nsrr_ttleffsp_f1	numeric	continuous
APPLES	nsrr_ttlprdbd_f1	numeric	continuous
APPLES	pfnrtc	numeric	continuous
APPLES	pfntotl	numeric	continuous
APPLES	rrtslope	numeric	continuous
BESTAIR	nsrr_ahi_hp4u_aasm15	numeric	continuous
BESTAIR	ahi_primary	numeric	continuous
BESTAIR	slp_eff	numeric	continuous
BESTAIR	waso	numeric	continuous
BESTAIR	rvotvti	numeric	continuous
CCSHS	bpdias	numeric	continuous
CCSHS	bphr	numeric	continuous
CCSHS	bpsys	numeric	continuous
CCSHS	age	numeric	continuous
CCSHS	nsrr_ahi_hp3r_aasm15	numeric	continuous
CCSHS	nsrr_ahi_hp4u_aasm15	numeric	continuous
CCSHS	nsrr_pctdursp_s1	numeric	continuous
CCSHS	nsrr_pctdursp_s2	numeric	continuous
CCSHS	nsrr_pctdursp_s3	numeric	continuous
CCSHS	nsrr_pctdursp_sr	numeric	continuous
CCSHS	nsrr_tst_f1	numeric	continuous
CCSHS	nsrr_ttleffsp_f1	numeric	continuous
CCSHS	nsrr_ttllatsp_f1	numeric	continuous
CCSHS	nsrr_ttlmefsp_f1	numeric	continuous
CCSHS	ahi_a0h3a	numeric	continuous
CCSHS	ahi_a0h4	numeric	continuous
CCSHS	ahi_c0h3a	numeric	continuous
CCSHS	ahi_c0h4	numeric	continuous
CCSHS	ahi_o0h3a	numeric	continuous
CCSHS	ahi_o0h4	numeric	continuous
CCSHS	ai_all	numeric	continuous
CCSHS	pctlt90	numeric	continuous
CCSHS	slp_eff	numeric	continuous
CCSHS	slpprdp	numeric	continuous
CCSHS	waso	numeric	continuous
CCSHS	bp1dias1	numeric	continuous
CCSHS	bp1dias2	numeric	continuous
CCSHS	bp1dias3	numeric	continuous
CCSHS	bp1hr1	numeric	continuous
CCSHS	bp1hr2	numeric	continuous
CCSHS	bp1hr3	numeric	continuous
CCSHS	bp1sys1	numeric	continuous
CCSHS	bp1sys2	numeric	continuous
CCSHS	bp1sys3	numeric	continuous
CCSHS	bp2dias1	numeric	continuous
CCSHS	bp2dias2	numeric	continuous
CCSHS	bp2dias3	numeric	continuous
CCSHS	bp2hr1	numeric	continuous
CFS	pt	numeric	continuous
CFS	efp	numeric	continuous
CFS	mhp	numeric	continuous
CFS	nsrr_ahi_hp3r_aasm15	numeric	continuous
CFS	nsrr_ahi_hp4u_aasm15	numeric	continuous
CFS	nsrr_ttldursp_f1	numeric	continuous
CFS	ahi_a0h3a	numeric	continuous
CFS	ahi_a0h4	numeric	continuous
CFS	ahi_c0h3a	numeric	continuous
CFS	ahi_c0h4	numeric	continuous
CFS	ahi_o0h3a	numeric	continuous
CFS	ahi_o0h4	numeric	continuous
CFS	ai_all	numeric	continuous
CFS	pctsa90h	numeric	continuous
CFS	times34p	numeric	continuous
CFS	timest1p	numeric	continuous
CFS	timest2p	numeric	continuous
CFS	waso	numeric	continuous
CHAT	nsrr_pctdursp_s1	numeric	continuous
CHAT	nsrr_pctdursp_s2	numeric	continuous
CHAT	nsrr_pctdursp_s3	numeric	continuous
CHAT	nsrr_pctdursp_sr	numeric	continuous
CHAT	nsrr_tib_f1	numeric	continuous
CHAT	nsrr_tst_f1	numeric	continuous
CHAT	nsrr_ttleffsp_f1	numeric	continuous
CHAT	nsrr_waso_f1	numeric	continuous
CHAT	cai0p	numeric	continuous
CHAT	omahi3b	numeric	continuous
CHAT	omahi3nr	numeric	continuous
CHAT	omahi3o	numeric	continuous
CHAT	omahi3r	numeric	continuous
CHAT	rdim3pns	numeric	continuous
CHAT	rdim3ps	numeric	continuous
FDCSR	end_analysis	numeric	continuous
FDCSR	hab_wake	numeric	continuous
FDCSR	start_analysis	numeric	continuous
FDCSR	cbt_comp_min	numeric	continuous
FDCSR	cbt_fund_min	numeric	continuous
FDCSR	mel_comp_max	numeric	continuous
FDCSR	mel_fund_max	numeric	continuous
FFCWS	a6_dailysleepdur_mins_mn	numeric	continuous
FFCWS	a6_dailysleepdur_mins_sd	numeric	continuous
FFCWS	a6_dailysleepdur_mins_wk_mn	numeric	continuous
FFCWS	a6_dailysleepdur_mins_wknd_mn	numeric	continuous
FFCWS	a6_dailysleepdur_mins_wknd_sd	numeric	continuous
FFCWS	a6_dailysleepdur_mins_wk_sd	numeric	continuous
FFCWS	a6_nightsleepdur_mins_mn	numeric	continuous
FFCWS	a6_nightsleepdur_mins_sd	numeric	continuous
FFCWS	a6_nightslp_end_dec_mn	numeric	continuous
FFCWS	a6_nightslp_end_dec_sd	numeric	continuous
FFCWS	a6_nightslp_end_dec_wk_mn	numeric	continuous
FFCWS	a6_nightslp_end_dec_wknd_mn	numeric	continuous
FFCWS	a6_nightslp_end_dec_wknd_sd	numeric	continuous
FFCWS	a6_nightslp_end_dec_wk_sd	numeric	continuous
FFCWS	a6_nightslp_mid_dec_c_mn	numeric	continuous
FFCWS	a6_nightslp_mid_dec_c_sd	numeric	continuous
FFCWS	a6_nightslp_mid_dec_c_wk_mn	numeric	continuous
FFCWS	a6_nightslp_mid_dec_c_wknd_mn	numeric	continuous
FFCWS	a6_nightslp_mid_dec_c_wknd_sd	numeric	continuous
FFCWS	a6_nightslp_mid_dec_c_wk_sd	numeric	continuous
FFCWS	a6_nightslp_start_dec_c_mn	numeric	continuous
FFCWS	a6_nightslp_start_dec_c_sd	numeric	continuous
FFCWS	a6_nightslp_start_dec_c_wk_mn	numeric	continuous
FFCWS	a6_nightslp_start_dec_c_wknd_mn	numeric	continuous
FFCWS	a6_nightslp_start_dec_c_wknd_sd	numeric	continuous
FFCWS	a6_nightslp_start_dec_c_wk_sd	numeric	continuous
HCHS	age	numeric	continuous
HCHS	nsrr_ttlprdbd_f1	numeric	continuous
HCHS	psu_id	numeric	continuous
HCHS	height	numeric	continuous
HEARTBEAT	followup_visit_date	numeric	continuous
HEARTBEAT	nsrr_ttldursp_f1	numeric	continuous
HEARTBEAT	ahi_screening	numeric	continuous
HEARTBEAT	dateofwithdrawal	numeric	continuous
HOMEPAP	nsrr_ttldursp_f1	numeric	continuous
HOMEPAP	aphypi	numeric	continuous
HOMEPAP	avgbpn	numeric	continuous
HOMEPAP	avgsat	numeric	continuous
HOMEPAP	index_time	numeric	continuous
HOMEPAP	ahi	numeric	continuous
HOMEPAP	ahi_d	numeric	continuous
HOMEPAP	ahi_full	numeric	continuous
HOMEPAP	ahi_t	numeric	continuous
HOMEPAP	slpprd_d	numeric	continuous
HOMEPAP	slpprdp	numeric	continuous
HOMEPAP	slpprd_t	numeric	continuous
HOMEPAP	tst_modified	numeric	continuous
HOMEPAP	mh_norm	numeric	continuous
HOMEPAP	vt_norm	numeric	continuous
HOMEPAP	nsrr_ahi_hp4u_aasm15	numeric	continuous
HOMEPAP	satlt90p	numeric	continuous
HOMEPAP	pctrem_d	numeric	continuous
HOMEPAP	pctrem_t	numeric	continuous
HOMEPAP	pctsa90h	numeric	continuous
HOMEPAP	pctsa90p_d	numeric	continuous
HOMEPAP	pctsa90p_t	numeric	continuous
HOMEPAP	pctstg1_d	numeric	continuous
LOFTHF	nsrr_pctdursp_s1	numeric	continuous
LOFTHF	nsrr_pctdursp_s2	numeric	continuous
LOFTHF	nsrr_pctdursp_s3	numeric	continuous
LOFTHF	nsrr_pctdursp_sale88	numeric	continuous
LOFTHF	nsrr_pctdursp_salt85	numeric	continuous
LOFTHF	nsrr_pctdursp_salt90	numeric	continuous
LOFTHF	nsrr_pctdursp_sr	numeric	continuous
LOFTHF	nsrr_tst_f1	numeric	continuous
LOFTHF	nsrr_ttleffsp_f1	numeric	continuous
LOFTHF	nsrr_ttllatsp_f1	numeric	continuous
MESA	nsrr_ahi_hp3r_aasm15	numeric	continuous
MESA	nsrr_ahi_hp4u_aasm15	numeric	continuous
MESA	nsrr_pctdursp_s1	numeric	continuous
MESA	nsrr_pctdursp_s2	numeric	continuous
MESA	nsrr_pctdursp_s3	numeric	continuous
MESA	nsrr_pctdursp_sr	numeric	continuous
MESA	nsrr_tib_f1	numeric	continuous
MESA	nsrr_tst_f1	numeric	continuous
MESA	nsrr_ttleffsp_f1	numeric	continuous
MESA	nsrr_ttlmefsp_f1	numeric	continuous
MESA	nsrr_waso_f1	numeric	continuous
MESA	avgefficiency5	numeric	continuous
MESA	avgmainsleep5	numeric	continuous
MESA	avgwaso5	numeric	continuous
MESA	ahi_a0h3a	numeric	continuous
MESA	ahi_a0h4	numeric	continuous
MESA	time_bed5	numeric	continuous
MESA	timeremp5	numeric	continuous
MESA	times34p5	numeric	continuous
MESA	timest1p5	numeric	continuous
MESA	timest2p5	numeric	continuous
MESA	waso5	numeric	continuous
MROS	nsrr_ahi_hp3r_aasm15	numeric	continuous
MROS	nsrr_ahi_hp4u_aasm15	numeric	continuous
MROS	nsrr_ttldursp_f1	numeric	continuous
MROS	poslpeff	numeric	continuous
MROS	poslprdp	numeric	continuous
MROS	powaso	numeric	continuous
MSP	nsrr_ahi_hp3r_aasm15	numeric	continuous
MSP	nsrr_effsp_f1	numeric	continuous
MSP	nsrr_pctdursp_s3_f1	numeric	continuous
MSP	nsrr_pctdursp_sr_f1	numeric	continuous
MSP	nsrr_ttldursp_f1	numeric	continuous
MSP	mat_bmi	numeric	continuous
MSP	mat_wght	numeric	continuous
MSP	gatest	numeric	continuous
MSP	ahi1	numeric	continuous
MSP	se	numeric	continuous
MSP	tst	numeric	continuous
MSP	tstdeep	numeric	continuous
MSP	tstrem	numeric	continuous
NCHSDB	bmi	numeric	continuous
NCHSDB	bmi_offset	numeric	continuous
NCHSDB	bmipct	numeric	continuous
NCHSDB	bmipct_offset	numeric	continuous
NCHSDB	bp_diastolic	numeric	continuous
NCHSDB	bp_offset	numeric	continuous
NCHSDB	bp_systolic	numeric	continuous
NFS	ho_totalscore	numeric	continuous
NFS	csrqtotalscore	numeric	continuous
NUMOM2B	ga_at_stdydt	numeric	continuous
NUMOM2B	nsrr_ahi_hp4u_aasm15	numeric	continuous
NUMOM2B	nsrr_ttldursp_f1	numeric	continuous
NUMOM2B	ahi_ap0nhp3x3n_f1t3	numeric	continuous
NUMOM2B	ahi_ap0nhp3x4n_f1t3	numeric	continuous
NUMOM2B	ahi_ap0nhp3x5x4nhp5x3n_f1t3	numeric	continuous
NUMOM2B	oahi_oa0nhp3x3n_f1t3	numeric	continuous
NUMOM2B	oahi_oa0nhp3x4n_f1t3	numeric	continuous
NUMOM2B	pctdursp_salt90_f1t3	numeric	continuous
NUMOM2B	ttldurws_f1t3	numeric	continuous
NUMOM2B	ttleffbd_f1t3	numeric	continuous
NUMOM2B	artifact_f1t3	numeric	continuous
NUMOM2B	ahi_ap0nhp3x0n_f1t3	numeric	continuous
NUMOM2B	ahi_ap2nhp3x2n_f1t3	numeric	continuous
NUMOM2B	ahi_ap3nhp3x3n_f1t3	numeric	continuous
NUMOM2B	ahi_ap4nhp3x4n_f1t3	numeric	continuous
NUMOM2B	ahi_ap5nhp3x5n_f1t3	numeric	continuous
NUMOM2B	cai_ca0n_f1t3	numeric	continuous
NUMOM2B	cai_ca4n_f1t3	numeric	continuous
NUMOM2B	cai_pb_ca0n_f1t3	numeric	continuous
NUMOM2B	cai_pb_ca2n_f1t3	numeric	continuous
NUMOM2B	cai_pb_ca3n_f1t3	numeric	continuous
NUMOM2B	cai_pb_ca4n_f1t3	numeric	continuous
NUMOM2B	cai_pb_ca5n_f1t3	numeric	continuous
NUMOM2B	cai_po_ca0n_f1t3	numeric	continuous
NUMOM2B	cai_po_ca2n_f1t3	numeric	continuous
NUMOM2B	cai_po_ca3n_f1t3	numeric	continuous
NUMOM2B	cai_po_ca4n_f1t3	numeric	continuous
NUMOM2B	cai_po_ca5n_f1t3	numeric	continuous
NUMOM2B	hi_hp3x5x0n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp3x0n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp3x2n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp3x3n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp3x4n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp3x5n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp5x2n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp5x3n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp5x4n_f1t3	numeric	continuous
NUMOM2B	hi_pb_hp5x5n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp3x0n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp3x2n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp3x3n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp3x4n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp3x5n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp5x2n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp5x3n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp5x4n_f1t3	numeric	continuous
NUMOM2B	hi_po_hp5x5n_f1t3	numeric	continuous
NUMOM2B	oai_oa0n_f1t3	numeric	continuous
NUMOM2B	oai_oa4n_f1t3	numeric	continuous
NUMOM2B	oai_pb_oa0n_f1t3	numeric	continuous
NUMOM2B	oai_pb_oa2n_f1t3	numeric	continuous
NUMOM2B	oai_pb_oa3n_f1t3	numeric	continuous
PATS	nsrr_ahi_hp3r_aasm15	numeric	continuous
PATS	nsrr_ahi_hp4u_aasm15	numeric	continuous
PATS	nsrr_oahi_hp3r_aasm15	numeric	continuous
PATS	nsrr_pctdursp_s1	numeric	continuous
PATS	nsrr_pctdursp_s2	numeric	continuous
PATS	nsrr_pctdursp_s3	numeric	continuous
PATS	nsrr_pctdursp_sr	numeric	continuous
PATS	nsrr_tib_f1	numeric	continuous
PATS	nsrr_tst_f1	numeric	continuous
PATS	nsrr_ttleffsp_f1	numeric	continuous
PATS	nsrr_ttllatsp_f1	numeric	continuous
PATS	nsrr_ttlmefsp_f1	numeric	continuous
PATS	nsrr_ttlprdsp_f1	numeric	continuous
PATS	nsrr_waso_f1	numeric	continuous
PIMECFS	hip_avg_wear_time_mets	numeric	continuous
PIMECFS	hip_light_time	numeric	continuous
PIMECFS	hip_moderate_time	numeric	continuous
PIMECFS	hip_nonwear_time	numeric	continuous
PIMECFS	hip_vigorous_time	numeric	continuous
PIMECFS	hip_wear_time	numeric	continuous
PIMECFS	hip_weartime_sedentary_time	numeric	continuous
PIMECFS	wrist_nonwear_time	numeric	continuous
PIMECFS	wrist_wear_time	numeric	continuous
PIMECFS	elapsed_time_since_infection	numeric	continuous
SANDD	nsrr_age	numeric	continuous
SANDD	rey_copy_tcraw	numeric	continuous
SANDD	yearsdiff_bslfinal	numeric	continuous
SHINE	childcaretime_mom	numeric	continuous
SHINE	feed1_mom	numeric	continuous
SHHS	height	numeric	continuous
SHHS	hip	numeric	continuous
SHHS	pm207	numeric	continuous
SHHS	waist	numeric	continuous
SHHS	age_s1	numeric	continuous
SHHS	age_s2	numeric	continuous
SHHS	nsrr_ahi_hp3r_aasm15	numeric	continuous
SHHS	nsrr_ahi_hp4u_aasm15	numeric	continuous
SHHS	nsrr_pctdursp_s1	numeric	continuous
SHHS	nsrr_pctdursp_s2	numeric	continuous
SHHS	nsrr_pctdursp_s3	numeric	continuous
SHHS	nsrr_pctdursp_sr	numeric	continuous
SHHS	nsrr_ttldursp_f1	numeric	continuous
SHHS	nsrr_ttldurws_f1	numeric	continuous
SHHS	nsrr_ttleffsp_f1	numeric	continuous
SHHS	nsrr_ttlprdbd_f1	numeric	continuous
SOF	nsrr_ahi_hp3r_aasm15	numeric	continuous
SOF	nsrr_ahi_hp4u_aasm15	numeric	continuous
SOF	nsrr_pctdursp_s1	numeric	continuous
SOF	nsrr_pctdursp_s2	numeric	continuous
SOF	nsrr_pctdursp_s3	numeric	continuous
SOF	nsrr_pctdursp_sr	numeric	continuous
SOF	nsrr_ttldursp_f1	numeric	continuous
SOF	nsrr_ttleffsp_f1	numeric	continuous
SOF	nsrr_ttllatsp_f1	numeric	continuous
SOF	nsrr_ttlprdbd_f1	numeric	continuous
SOF	ahi_a0h3a	numeric	continuous
SOF	ahi_a0h4	numeric	continuous
SOF	ahi_c0h3a	numeric	continuous
SOF	ahi_c0h4	numeric	continuous
SOF	ahi_o0h3a	numeric	continuous
SOF	ahi_o0h4	numeric	continuous
SOF	ai_all	numeric	continuous
SOF	slp_eff	numeric	continuous
SOF	slpprdp	numeric	continuous
SOF	v8folall	numeric	continuous
SOF	v4hipg	numeric	continuous
SOF	v4wais	numeric	continuous
SOF	v4wsthip	numeric	continuous
SOF	v1lbppls	numeric	continuous
SOF	v1sbppls	numeric	continuous
SOF	v1lidias	numeric	continuous
SOF	v1lisys	numeric	continuous
SOF	v1stddia	numeric	continuous
SOF	v1stdsys	numeric	continuous
SOF	v9sitdia	numeric	continuous
SOF	v9sitsys	numeric	continuous
SOF	v1drwka	numeric	continuous
WSC	nsrr_ahi_hp4u_aasm15	numeric	continuous
WSC	nsrr_pctdursp_s1	numeric	continuous
WSC	nsrr_pctdursp_s2	numeric	continuous
WSC	nsrr_pctdursp_s3	numeric	continuous
WSC	nsrr_pctdursp_sr	numeric	continuous
WSC	nsrr_tst_f1	numeric	continuous
WSC	nsrr_ttleffsp_f1	numeric	continuous
WSC	nsrr_ttllatsp_f1	numeric	continuous
WSC	nsrr_waso_f1	numeric	continuous
WSC	minsao2tst	numeric	continuous
WSC	ptstl90	numeric	continuous
WSC	se	numeric	continuous
WSC	tst	numeric	continuous
WSC	waso	numeric	continuous
APOE	apoe_edf_label	string	categorical
APOE	apoe_filename	string	categorical
APOE	dx_2nd	string	categorical
APOE	dx_3rd	string	categorical
APOE	dx_other	string	categorical
APOE	observations	string	categorical
FDCSR	study	string	categorical
FDCSR	study2	string	categorical
HEARTBEAT	ecgcomments_text	string	categorical
HOMEPAP	dxcatyp	string	categorical
MESA	sleepqsid	string	categorical
SANDD	comments	string	categorical
SANDD	notes	string	categorical
SANDD	rey_ffq1_text	string	categorical
SANDD	rey_ffq2_copyirtext	string	categorical
SANDD	rey_ffq2_copytext	string	categorical
SHINE	firstsolidfoodother_mom	string	categorical
APOE	apoe_id	string	categorical
APOE	current_med	string	categorical
FDCSR	est_dst	string	categorical
SHINE	visitanthro	string	categorical
APPLES	excluderandreason	text	categorical
DISECAD	dise_edf_filename	text	categorical
ISAPS	raw_folder_name	text	categorical
LOFTHF	subinfo_reason_stopped_other	text	categorical
NCHSDB	ethnicity_descr	text	categorical
NCHSDB	gender_descr	text	categorical
NCHSDB	language_descr	text	categorical
NCHSDB	race_descr	text	categorical
PATS	studyinfo_treat_stop_reason_s	text	categorical
PATS	oper_other_adenoid_removal	text	categorical
PATS	oper_other_tonsil_removal	text	categorical
PIMECFS	edf_filename	text	categorical
PIMECFS	approximate_type_of_infection	text	categorical
PIMECFS	bed_hrs	text	categorical
PIMECFS	mos_sleep_hrs	text	categorical
PIMECFS	mos_take_fall_asleep	text	categorical
SANDD	comments_peform	text	categorical
WSC	nsrr_file_prefix	text	categorical
LOFTHF	nsrr_file_prefix	text	categorical
NCHSDB	filename_id	text	categorical
PATS	oper_surgeon_id	text	categorical
PIMECFS	current_bedtime	text	categorical
PIMECFS	current_wake_time	text	categorical
APOE	apoe_edf_date	time	categorical
BESTAIR	endsleep	time	categorical
BESTAIR	endtime	time	categorical
BESTAIR	startsleep	time	categorical
BESTAIR	starttime	time	categorical
CCSHS	nsrr_begtimbd_f1	time	categorical
CCSHS	nsrr_begtimsp_f1	time	categorical
CCSHS	nsrr_endtimbd_f1	time	categorical
CCSHS	bp1time	time	categorical
CHAT	nsrr_begtimbd_f1	time	categorical
CHAT	nsrr_begtimsp_f1	time	categorical
CHAT	nsrr_endtimbd_f1	time	categorical
HOMEPAP	endtime	time	categorical
HOMEPAP	starttime	time	categorical
LOFTHF	anthro_bp_pe_time	time	categorical
MESA	avgsleepmidpoint5	time	categorical
PATS	nsrr_begtimbd_f1	time	categorical
PATS	nsrr_begtimsp_f1	time	categorical
PATS	nsrr_endtimbd_f1	time	categorical
SANDD	rey_copy_start	time	categorical
SANDD	rey_copy_time	time	categorical
SANDD	rey_ir_end	time	categorical
SANDD	rey_ir_time	time	categorical
SANDD	strpend	time	categorical
SANDD	strpstrt	time	categorical
SANDD	trails_end	time	categorical
SANDD	trails_strt	time	categorical
SANDD	fasend	time	categorical
SANDD	fastart	time	categorical
STAGES	sched_0300	time	categorical
STAGES	sched_0400	time	categorical
STAGES	sched_0700	time	categorical
STAGES	sched_0800	time	categorical
STAGES	sched_1100	time	categorical
STAGES	sched_1200	time	categorical
STAGES	sched_1500	time	categorical
STAGES	sched_1600	time	categorical
