study_name	variable_name	variable_label	folder	description	visit	calculation	type	total_subjects	units	n	mean	stddev	median	min	max	unknown
SOF	nsrr_ttldursp_f1	Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from polysomnography		Conventionally, this would be called total sleep time (TST) (i.e. total time spent in stage 1 or greater).Harmonized by the NSRR team. Source:slpprdpat Visit 8	Visit 8		numeric	461	minutes	461	346.6	77.0	351.0	76.0	630.0	
SOF	nsrr_ttldursp_s1s4	REM Sleep Latency: the interval between the first sleep epoch and REM sleep excluding wake	Harmonized/Polysomnography/Sleep Architecture	Harmonized by the NSRR team. Source:�remlaiip�at Visit 8	Visit 8		numeric		minutes (min)	461	79.1	55	64	0	420	-
SOF	nsrr_ttleffsp_f1	Sleep Efficiency: the ratio of sleep duration (i.e., total sleep time, TST) to in-bed period frompolysomnography		Harmonized by the NSRR team. Source:slp_effat Visit 8	Visit 8		numeric	461	percent (%)	461	74.3	13.2	77.2	27.9	98.7	
SOF	nsrr_ttllatsp_f1	Sleep Latency: the interval between lights-out/in-bed time and sleep onset time from polysomnography		Harmonized by the NSRR team. Source:slplatpat Visit 8	Visit 8		numeric	461	minutes (min)	461	23.7	30.1	14.0	0.0	211.0	
SOF	nsrr_ttlprdbd_f1	Total period of bed (i.e., time in bed) from polysomnography		Harmonized by the NSRR team. Source:timebedpat Visit 8	Visit 8		numeric	461	minutes (min)	461	469.3	80.3	469.0	234.0	737.0	
SOF	nsrr_ttlprdsp_s1sr	REM Sleep Latency: the interval between the first sleep epoch and REM sleep including wake	Harmonized/Polysomnography/Sleep Architecture	Harmonized by the NSRR team. Source:�remlaip�at Visit 8	Visit 8		numeric		minutes (min)	461	110.3	83.2	79	0	469	-
SOF	oai0p	Obstructive Apnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices		85 years or older	oai0p= 60 * (oarbp+oarop+oanbp+oanop) /slpprdp	numeric		events per hour	130	4.1	8	0.6	0	45.3	-
SOF	oai0p	Obstructive Apnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices		Visit 8	oai0p= 60 * (oarbp+oarop+oanbp+oanop) /slpprdp	numeric		events per hour	461	3.5	6.8	0.8	0	66.2	-
SOF	oavgdur	Average duration of obstructive apnea from type II polysomnography	Sleep Monitoring/Polysomnography/Respiratory Event Lengths	entire recording	85 years or older		numeric		seconds (s)	130	18.5	13.3	21.5	0	62.2	-
SOF	oavgdur	Average duration of obstructive apnea from type II polysomnography	Sleep Monitoring/Polysomnography/Respiratory Event Lengths	entire recording	Visit 8		numeric		seconds (s)	461	19.1	12.2	21.1	0	62.2	-
SOF	oximdur	Hours of usable oximetry	Sleep Monitoring/Polysomnography/Signal Quality		85 years or older		numeric		hours (h)	130	7.3	1.5	7	4	11	-
SOF	oximdur	Hours of usable oximetry	Sleep Monitoring/Polysomnography/Signal Quality		Visit 8		numeric		hours (h)	461	7.3	1.4	7	2	12	-
SOF	plmaslp	Total number of periodic limb movements with arousal from type II polysomnography	Sleep Monitoring/Polysomnography/Limb Movements		85 years or older		numeric		periodic limb movements	128	29	36.5	15.5	0	186	2
SOF	plmaslp	Total number of periodic limb movements with arousal from type II polysomnography	Sleep Monitoring/Polysomnography/Limb Movements		Visit 8		numeric		periodic limb movements	455	22.2	31.9	10	0	208	6
SOF	rdi0p	Apnea-Hypopnea Index: Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and with no oxygen desaturation used and with or without arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	85 years or older	rdi0p= 60 * (hrembp+hrop+hnrbp+hnrop+carbp+carop+canbp+canop+oarbp+oarop+oanbp+oanop) /slpprdp	numeric		events per hour	130	29.9	19.7	26.7	0.4	83.4	-
SOF	rdi0p	Apnea-Hypopnea Index: Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and with no oxygen desaturation used and with or without arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 8	rdi0p= 60 * (hrembp+hrop+hnrbp+hnrop+carbp+carop+canbp+canop+oarbp+oarop+oanbp+oanop) /slpprdp	numeric		events per hour	461	26.7	18.1	22.7	0.4	94.1	-
SOF	rdi3p	Apnea-Hypopnea Index: Apneas with >=3% oxygen desaturation and with or without arousal+ hypopneas with > 30% flow reduction and >=3% oxygen desaturation and with or without arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	85 years or older	rdi3p= 60 * (hrembp3+hrop3+hnrbp3+hnrop3+carbp3+carop3+canbp3+canop3+oarbp3+oarop3+oanbp3+oanop3) /slpprdp	numeric		events per hour	130	17.7	16.4	13.5	0.1	80.1	-
SOF	rdi3p	Apnea-Hypopnea Index: Apneas with >=3% oxygen desaturation and with or without arousal+ hypopneas with > 30% flow reduction and >=3% oxygen desaturation and with or without arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 8	rdi3p= 60 * (hrembp3+hrop3+hnrbp3+hnrop3+carbp3+carop3+canbp3+canop3+oarbp3+oarop3+oanbp3+oanop3) /slpprdp	numeric		events per hour	461	15.7	15.1	11.4	0	89.3	-
SOF	rdi3pa	Apnea-Hypopnea Index: Apneas with >=3% oxygen desaturation or with arousal+ hypopneas with > 30% flow reduction and >=3% oxygen desaturation or with arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	85 years or older	rdi3pa= 60 * (hremba3+hroa3+hnrba3+hnroa3+carba3+caroa3+canba3+canoa3+oarba3+oaroa3+oanba3+oanoa3) /slpprdp	numeric		events per hour	129	20.8	17.4	16.3	0.2	80.9	1
SOF	rdi3pa	Apnea-Hypopnea Index: Apneas with >=3% oxygen desaturation or with arousal+ hypopneas with > 30% flow reduction and >=3% oxygen desaturation or with arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 8	rdi3pa= 60 * (hremba3+hroa3+hnrba3+hnroa3+carba3+caroa3+canba3+canoa3+oarba3+oaroa3+oanba3+oanoa3) /slpprdp	numeric		events per hour	456	18	15.6	13.3	0	90.5	5
SOF	rdi4p	Apnea-Hypopnea Index: Apneas with >=4% oxygen desaturation and with or without arousal+ hypopneas with > 30% flow reduction and >=4% oxygen desaturation and with or without arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	85 years or older	rdi4p= 60 * (hrembp4+hrop4+hnrbp4+hnrop4+carbp4+carop4+canbp4+canop4+oarbp4+oarop4+oanbp4+oanop4) /slpprdp	numeric		events per hour	130	11.2	13.3	7.1	0	74.5	-
SOF	rdi4p	Apnea-Hypopnea Index: Apneas with >=4% oxygen desaturation and with or without arousal+ hypopneas with > 30% flow reduction and >=4% oxygen desaturation and with or without arousal / hour of sleep from type II polysomnography	Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 8	rdi4p= 60 * (hrembp4+hrop4+hnrbp4+hnrop4+carbp4+carop4+canbp4+canop4+oarbp4+oarop4+oanbp4+oanop4) /slpprdp	numeric		events per hour	461	10	12.4	6.2	0	77.6	-
SOF	slp_eff	Sleep Efficiency: the ratio of sleep duration (i.e. total sleep time) to in-bed period from type II polysomnography		Sleep duration is the interval between sleep onset time and lights on/out-bed time while asleep (i.e. total sleep time, TST), while in-bed period is the interval between lights off/in-bed time and lights on/out-bed time (i.e. time in bed, TIB).Percentage of time in bed that was spent sleeping, or the ratio of total sleep time to total time in bed, expressed as a percentage.	Visit 8	slp_eff= 100 * (slpprdp) /timebedp	numeric	461	percent (%)	461	74.3	13.2	77.2	27.9	98.7	
SOF	slpprdp	Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from type II polysomnography		Conventionally this variable would be called total sleep time (TST)(i.e. total time spent in stage 1 or greater).	Visit 8		numeric	461	minutes (min)	461	346.6	77.0	351.0	76.0	630.0	
SOF	v1drwka	Drinks per week adjusted for atypical drinking		This variable was collected at visit 1, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	drinks per week	423	1.5	3.8	0.3	0.0	38.5	38
SOF	v1lbppls	Pulse lying down		This variable was collected at visit 1, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	beats per minute (bpm)	423	67.8	9.2	68.0	46.0	110.0	38
SOF	v1lidias	Diastolic blood pressure (DBP) lying down		This variable was collected at visit 1, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	millimeters of mercury (mmHg)	422	76.9	8.5	78.0	50.0	130.0	39
SOF	v1lisys	Systolic blood pressure (SBP) lying down		This variable was collected at visit 1, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	millimeters of mercury (mmHg)	423	137.8	17.4	136.0	96.0	190.0	38
SOF	v1sbppls	Pulse standing		This variable was collected at visit 1, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	beats per minute (bpm)	423	75.8	10.9	76.0	48.0	112.0	38
SOF	v1stddia	Diastolic blood pressure (DBP) standing up		This variable was collected at visit 1, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	millimeters of mercury (mmHg)	422	77.4	9.2	78.0	52.0	112.0	39
SOF	v1stdsys	Systolic blood pressure (SBP) standing up		This variable was collected at visit 1, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	millimeters of mercury (mmHg)	423	132.3	18.7	130.0	94.0	188.0	38
SOF	v4hipg	Hip		This variable was collected at visit 4, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	centimeters (cm)	13	101.8	2.9	103.0	96.3	104.9	448
SOF	v4wais	Waist		This variable was collected at visit 4, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	centimeters (cm)	16	83.8	6.4	84.6	73.6	94.9	445
SOF	v4wsthip	Waist to hip ratio		This variable was collected at visit 4, a different timepoint than the 'Visit 8' sleep variables			numeric		centimeters (cm)							
SOF	v8age	Age of participant	Demographics	Participant ages greater than 89 have been recoded into 90 for de-identification purposes.	85 years or older		numeric		years	130	86.9	1.8	86	85	90	-
SOF	v8age	Age of participant	Demographics	Participant ages greater than 89 have been recoded into 90 for de-identification purposes.	Visit 8		numeric		years	455	82.9	3.2	82	75	90	6
SOF	v8bmi	Body Mass Index (BMI)	Anthropometry		85 years or older		numeric		kilograms per meter squared (kg/m2)	128	27.2	4.6	26.6	18.7	38	2
SOF	v8bmi	Body Mass Index (BMI)	Anthropometry		Visit 8		numeric		kilograms per meter squared (kg/m2)	451	27.7	4.6	27.1	18.5	40.5	10
SOF	v8brstca	Indicators of occurrence of breast cancer	Clinical Data/Incident Outcomes		Visit 8		numeric									
SOF	v8drwk30	Which one of these statements comes closest to describing how often you drank any alcoholic beverages in the last 30 days?	Lifestyle and Behavioral Health		85 years or older		numeric		drinks	130	0.7	2.4	0	0	21	-
SOF	v8drwk30	Which one of these statements comes closest to describing how often you drank any alcoholic beverages in the last 30 days?	Lifestyle and Behavioral Health		Visit 8		numeric		drinks	461	1	2.8	0	0	21	-
SOF	v8folall	Overall follow-up time since visit 8			Visit 8		numeric	461	days	461	2,361.6	587.4	2,554.0	105.0	2,924.0	
SOF	v8hght	Height	Anthropometry		85 years or older		numeric		millimeters (mm)	128	154.7	5.6	155	142.1	167.6	2
SOF	v8hght	Height	Anthropometry		Visit 8		numeric		millimeters (mm)	446	156.3	5.5	156.4	141.5	169.8	15
SOF	v8lbpdia	Diastolic blood pressure (DBP) sitting down from Visit 8	Clinical Data/Vital Signs/Seated Blood Pressure		85 years or older		numeric		millimeters of mercury (mmHg)	119	71.9	8.7	70	40	94	11
SOF	v8lbpdia	Diastolic blood pressure (DBP) sitting down from Visit 8	Clinical Data/Vital Signs/Seated Blood Pressure		Visit 8		numeric		millimeters of mercury (mmHg)	407	71.7	9.7	72	32	98	54
SOF	v8lbpsys	Systolic blood pressure (SBP) sitting down from Visit 8	Clinical Data/Vital Signs/Seated Blood Pressure		85 years or older		numeric		millimeters of mercury (mmHg)	119	134.6	17.9	132	90	180	11
SOF	v8lbpsys	Systolic blood pressure (SBP) sitting down from Visit 8	Clinical Data/Vital Signs/Seated Blood Pressure		Visit 8		numeric		millimeters of mercury (mmHg)	407	135.7	16.9	132	90	198	54
SOF	v8ppls	Average pulse	Clinical Data/Vital Signs		85 years or older		numeric		beats per minute (bpm)	130	68.5	8.6	68	39	90	-
SOF	v8ppls	Average pulse	Clinical Data/Vital Signs		Visit 8		numeric		beats per minute (bpm)	461	69.3	8.7	69	39	102	-
SOF	v8wght	Weight	Anthropometry		85 years or older		numeric		kilograms (kg)	126	65	11.9	63.5	45	97	4
SOF	v8wght	Weight	Anthropometry		Visit 8		numeric		kilograms (kg)	438	67.5	11.8	66	43	101.1	23
SOF	v9sitdia	Diastolic blood pressure (DBP) sitting down		This variable was collected at visit 9, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	millimeters of mercury (mmHg)	295	74.7	12.4	75.0	42.0	120.0	166
SOF	v9sitsys	Systolic blood pressure (SBP) sitting down		This variable was collected at visit 9, a different timepoint than the 'Visit 8' sleep variables	Visit 8		numeric	461	millimeters of mercury (mmHg)	295	137.1	22.8	136.0	83.0	213.0	166
STAGES	bthbts_0500	Number of people living in your household	Demographics/Household Makeup	How many people live in your household?	Alliance Sleep Questionnaire		integer		count	1,644	2.9	1.7	2	0	30	237
STAGES	bthbts_0510	Number of children aged 5 years or younger living in your household	Demographics/Household Makeup	How many are children aged 5 years or younger?	Alliance Sleep Questionnaire		integer	1,881	count	1,759	0.1	0.4	0.0	0.0	3.0	122
STAGES	bthbts_0520	Number of children aged 6 - 17 living in your household	Demographics/Household Makeup	How many are children aged 6-17 years?	Alliance Sleep Questionnaire		integer	1,881	count	1,759	0.5	0.9	0.0	0.0	5.0	122
STAGES	bthbts_0530	Number of adults aged 18 - 59 living in your household	Demographics/Household Makeup	How many are adults aged 18-59 years?	Alliance Sleep Questionnaire		integer	1,881	count	1,759	1.6	1.4	2.0	0.0	30.0	122
STAGES	bthbts_0540	Number of adults aged 60 years of older living in your household	Demographics/Household Makeup	How many are adults aged 60 years or older?	Alliance Sleep Questionnaire		integer	1,881	count	1,759	0.5	0.8	0.0	0.0	11.0	122
STAGES	dem_0100	Participant's year of birth	Demographics		Alliance Sleep Questionnaire		integer	1,881		1,859	1,972.2	15.2	1,972.0	1,934.0	2,006.0	22
STAGES	dem_0600	Height in feet	Anthropometry		Alliance Sleep Questionnaire		integer	1,881	feet	1,859	5.1	0.4	5.0	4.0	7.0	22
STAGES	dem_0610	Height in inches	Anthropometry		Alliance Sleep Questionnaire		integer	1,881	inches	1,859	5.3	3.3	5.0	0.0	11.0	22
STAGES	dem_0700	Weight in pounds	Anthropometry		Alliance Sleep Questionnaire		integer	1,881	pounds	1,859	200.4	60.2	190.0	73.0	546.0	22
STAGES	dem_0800	Body mass index (BMI)	Anthropometry		Alliance Sleep Questionnaire		numeric	1,881		1,859	31.3	8.9	29.3	11.9	79.5	22
STAGES	diet_0300	Percentage of breakfast among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal (should total 100%) - Breakfast	Alliance Sleep Questionnaire		numeric	1,881		1,457	16.7	12.3	20.0	0.0	100.0	424
STAGES	diet_0310	Percentage of lunch among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal (should total 100%) - Lunch	Alliance Sleep Questionnaire		numeric	1,881		1,461	24.9	14.6	30.0	0.0	75.0	420
STAGES	diet_0320	Percentage of dinner among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal (should total 100%) - Dinner	Alliance Sleep Questionnaire		numeric	1,881		1,471	33.0	18.6	35.0	0.0	100.0	410
STAGES	diet_0330	Percentage of snack 1 among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal (should total 100%) - Snack1	Alliance Sleep Questionnaire		numeric	1,881		1,401	10.1	8.9	10.0	0.0	55.0	480
STAGES	diet_0350	Percentage of snack 2 among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal - Snack2	Alliance Sleep Questionnaire		numeric	1,881		587	2.7	5.5	0.0	0.0	50.0	1,294
STAGES	diet_0360	Percentage of snack 3 among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal - Snack3	Alliance Sleep Questionnaire		numeric	1,881		587	0.8	2.8	0.0	0.0	25.0	1,294
STAGES	diet_0370	Percentage of snack 4 among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal - Snack4	Alliance Sleep Questionnaire		numeric	1,881		587	0.1	1.1	0.0	0.0	15.0	1,294
STAGES	diet_0380	Percentage of snack 5 among all food intake over 24 hours	Lifestyle and Behavioral Health	Please approximate the percent of 24 hour food intake for each meal - Snack5	Alliance Sleep Questionnaire		numeric	1,881		587	0.07	1.0	0.0	0.0	20.0	1,294
STAGES	fss_1000	Fatigue Severity Scale: Total Score	General Health/Fatigue Severity Scale (FSS)	Calculated - Total score based on a 9-item questionnsiares assessing how fatigue interferes with certain activities and its severity.Schwartz, Jandorf & Krupp, 1993 (PubMed ID: 8229906)Scale 1 - 7 for individual items; 7 - 63 for overall score. Higher score indicates greater fatigue severity, while 36 indicates fatigue.Search for all Fatigue Severity Scale variables within this dataset	Alliance Sleep Questionnaire	fss_1000= FSS Total =fss_0100+fss_0200+fss_0300+fss_0400+fss_0500+fss_0600+fss_0700+fss_0800+fss_0900	integer	1,881		1,763	34.4	15.9	34.0	9.0	63.0	118
STAGES	gad_0800	Generalized Anxiety Disorder-7 Questionnaire: Total Score	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)	Calculated - Summary score based on a 7-item questionnaires for generalized anxiety. Scale 0 - 3 for individual items; 0 - 21 for overall score. Scores of 0-5 are categorized as mild anxiety, 6-10 as moderate anxiety, 11-15 as moderately severe anxiety, 15-21 as severe anxiety, respectively. As a screening tool, score of 10 and above suggests further evalution.Schwartz, Jandorf & Krupp, 1993 (PubMed ID: 8229906)Search for all Fatigue Severity Scale variables within this dataset	Alliance Sleep Questionnaire	gad_0800= GADTotal=gad_0100+gad_0200+gad_0300+gad_0400+gad_0500+gad_0600+gad_0700	integer	1,881		1,764	5.2	5.4	4.0	0.0	21.0	117
STAGES	modified_dem_0110	Participant's age	Demographics		Alliance Sleep Questionnaire		integer	1,881		1,859	45.9	15.2	46.0	13.0	84.0	22
STAGES	nose_0600	NOSE Total Score	General Health	Over the past ONE month, how much of a problem were the following conditions for you? (0=No Problem, 20=Worst possible problem with nasal obstruction)	Alliance Sleep Questionnaire	nose_0600= NOSE Total = (nose_0100+nose_0200+nose_0300+nose_0400+nose_0500)*5	integer	1,881		1,829	26.2	21.1	20.0	0.0	100.0	52
STAGES	nsrr_age	Subject age	Harmonized/Demographics	Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�modified_dem_0110	Alliance Sleep Questionnaire		numeric	1881	years	1,859	45.9	15.2	46	13	84	22
STAGES	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�dem_0800	Alliance Sleep Questionnaire		numeric	1881	kilograms per square meter	1,859	31.3	8.9	29.3	11.9	79.5	22
STAGES	phq_1000	Patient Health Questionnaire 9: Total Score	General Health/Patient Health Questionnaire (PHQ-9)	Summary score for Patient Health Questionnaire 9-item. Each item is scored from 0 to 3, while the total score range from 0 to 27. The PHQ-9 score can be divided into the following categories of increasing severity: Not Clinically significant (0-4), Minimal Symptoms (5-9), Minor depression/Dysthymia/Mild Major Depression (10-14), Moderately Severe Major Depression (15-19), and Severe Major Depression (20-27).Kroenke K et al. 2001 (PubMED ID: 11556941)Search for all PHQ-9 variables within this dataset	Alliance Sleep Questionnaire	phq_1000= PHQTotal=phq_0100+phq_0200+phq_0300+phq_0400+phq_0500+phq_0600+phq_0700+phq_0800+phq_0900	integer	1,881		1,765	7.1	5.8	6.0	0.0	27.0	116
STAGES	sched_0200	Days per week in school	Demographics/Education	How many days per week do you typically attend school?	Alliance Sleep Questionnaire		integer	1,881		171	3.9	1.6	5.0	0.0	7.0	1,710
STAGES	sched_0600	Days per week at work	Demographics/Employment	How many days per week do you typically work?	Alliance Sleep Questionnaire		integer	1,881	days per week	1,117	4.8	1.0	5.0	1.0	7.0	764
WSC	age	Age of the participant		Age at time of study visit	Mailed Survey		integer		years							
WSC	age	Age of the participant		Age at time of study visit	Visit 1		integer	1,123	years	1,123	56.4	8.1	56.0	37.0	82.0	
WSC	age	Age of the participant		Age at time of study visit	Visit 2		integer	758	years	758	60.1	7.5	60.0	40.0	81.0	
WSC	age	Age of the participant		Age at time of study visit	Visit 3		integer	566	years	566	64.3	7.1	64.0	44.0	81.0	
WSC	age	Age of the participant		Age at time of study visit	Visit 4		integer	121	years	121	68.4	7.1	68.0	49.0	85.0	
WSC	age	Age of the participant		Age at time of study visit	Visit 5		integer	2	years	2	75.5	0.7	75.5	75.0	76.0	
WSC	agency	WI State Agency Surveyed	Administrative	Survey1: From mailed survey 1 (mailing year:�survey_year_s1)	Mailed Survey		numeric			1,121	3	1.5	3	1	5	2
WSC	agency	WI State Agency Surveyed	Administrative	Survey1: From mailed survey 1 (mailing year:�survey_year_s1)	Visit 1		numeric			-	-	-	-	-	-	-
WSC	agency	WI State Agency Surveyed	Administrative	Survey1: From mailed survey 1 (mailing year:�survey_year_s1)	Visit 2		numeric			-	-	-	-	-	-	-
WSC	agency	WI State Agency Surveyed	Administrative	Survey1: From mailed survey 1 (mailing year:�survey_year_s1)	Visit 3		numeric			-	-	-	-	-	-	-
WSC	agency	WI State Agency Surveyed	Administrative	Survey1: From mailed survey 1 (mailing year:�survey_year_s1)	Visit 4		numeric			-	-	-	-	-	-	-
WSC	agency	WI State Agency Surveyed	Administrative	Survey1: From mailed survey 1 (mailing year:�survey_year_s1)	Visit 5		numeric			-	-	-	-	-	-	-
WSC	ahi	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 4% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Mailed Survey		numeric		number of events per hour							
WSC	ahi	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 4% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 1		numeric		number of events per hour	1123	11.5	15.2	5.7	0	112.7	-
WSC	ahi	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 4% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 2		numeric		number of events per hour	758	13	15.4	7.6	0	101.2	-
WSC	ahi	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 4% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 3		numeric		number of events per hour	566	12	15	6.4	0	86.9	-
WSC	ahi	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 4% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 4		numeric		number of events per hour	121	12.5	13.8	7.6	0	61.5	-
WSC	ahi	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 4% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 5		numeric		number of events per hour	2	8.4	2	8.4	6.9	9.8	-
WSC	ahi3	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 3% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Mailed Survey		numeric		number of events per hour							
WSC	ahi3	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 3% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 1		numeric		number of events per hour	1123	19.6	18.9	13.7	0.1	112.7	-
WSC	ahi3	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 3% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 2		numeric		number of events per hour	758	20.9	18.6	15.9	0.2	109.9	-
WSC	ahi3	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 3% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 3		numeric		number of events per hour	566	19.8	18.4	14.4	0	97.3	-
WSC	ahi3	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 3% oxygen desaturation and with or without arousal) / hours of sleep from type I polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events	Visit 4		numeric		number of events per hour	121	19.6	17.2	14.8	0.2	77.4	-
